"id","date","location","site","habitat","transect_no","size_class","area_m2","number"
"ft pierce_avalon_soft sediment_1","2015-09-30","sms","avalon","soft",1,362.5,176.8,0
"ft pierce_avalon_soft sediment_1","2015-09-30","sms","avalon","soft",1,387.5,176.8,0
"ft pierce_avalon_soft sediment_2","2015-09-30","sms","avalon","soft",2,112.5,186.55,0
"ft pierce_avalon_soft sediment_2","2015-09-30","sms","avalon","soft",2,137.5,186.55,1
"ft pierce_avalon_soft sediment_2","2015-09-30","sms","avalon","soft",2,162.5,186.55,2
"ft pierce_avalon_soft sediment_2","2015-09-30","sms","avalon","soft",2,187.5,186.55,1
"ft pierce_avalon_soft sediment_2","2015-09-30","sms","avalon","soft",2,212.5,186.55,0
"ft pierce_avalon_soft sediment_2","2015-09-30","sms","avalon","soft",2,237.5,186.55,0
"ft pierce_avalon_soft sediment_2","2015-09-30","sms","avalon","soft",2,262.5,186.55,0
"ft pierce_avalon_soft sediment_2","2015-09-30","sms","avalon","soft",2,287.5,186.55,0
"ft pierce_avalon_soft sediment_2","2015-09-30","sms","avalon","soft",2,312.5,186.55,0
"ft pierce_avalon_soft sediment_2","2015-09-30","sms","avalon","soft",2,337.5,186.55,0
"ft pierce_avalon_soft sediment_2","2015-09-30","sms","avalon","soft",2,362.5,186.55,0
"ft pierce_avalon_soft sediment_2","2015-09-30","sms","avalon","soft",2,387.5,186.55,0
"ft pierce_avalon_soft sediment_3","2015-09-30","sms","avalon","soft",3,112.5,185.6,1
"ft pierce_avalon_soft sediment_3","2015-09-30","sms","avalon","soft",3,137.5,185.6,1
"ft pierce_avalon_soft sediment_3","2015-09-30","sms","avalon","soft",3,162.5,185.6,0
"ft pierce_avalon_soft sediment_3","2015-09-30","sms","avalon","soft",3,187.5,185.6,1
"ft pierce_avalon_soft sediment_3","2015-09-30","sms","avalon","soft",3,212.5,185.6,1
"ft pierce_avalon_soft sediment_3","2015-09-30","sms","avalon","soft",3,237.5,185.6,0
"ft pierce_avalon_soft sediment_3","2015-09-30","sms","avalon","soft",3,262.5,185.6,0
"ft pierce_avalon_soft sediment_3","2015-09-30","sms","avalon","soft",3,287.5,185.6,0
"ft pierce_avalon_soft sediment_3","2015-09-30","sms","avalon","soft",3,312.5,185.6,0
"ft pierce_avalon_soft sediment_3","2015-09-30","sms","avalon","soft",3,337.5,185.6,0
"ft pierce_avalon_soft sediment_3","2015-09-30","sms","avalon","soft",3,362.5,185.6,0
"ft pierce_avalon_soft sediment_3","2015-09-30","sms","avalon","soft",3,387.5,185.6,0
"ft pierce_jack island_dock_1","2015-09-29","sms","jack island","dock",1,112.5,107.5781361,0
"ft pierce_jack island_dock_1","2015-09-29","sms","jack island","dock",1,137.5,107.5781361,0
"ft pierce_jack island_dock_1","2015-09-29","sms","jack island","dock",1,162.5,107.5781361,2
"ft pierce_jack island_dock_1","2015-09-29","sms","jack island","dock",1,187.5,107.5781361,1
"ft pierce_jack island_dock_1","2015-09-29","sms","jack island","dock",1,212.5,107.5781361,2
"ft pierce_jack island_dock_1","2015-09-29","sms","jack island","dock",1,237.5,107.5781361,5
"ft pierce_jack island_dock_1","2015-09-29","sms","jack island","dock",1,262.5,107.5781361,3
"ft pierce_jack island_dock_1","2015-09-29","sms","jack island","dock",1,287.5,107.5781361,13
"ft pierce_jack island_dock_1","2015-09-29","sms","jack island","dock",1,312.5,107.5781361,9
"ft pierce_jack island_dock_1","2015-09-29","sms","jack island","dock",1,337.5,107.5781361,5
"ft pierce_jack island_dock_1","2015-09-29","sms","jack island","dock",1,362.5,107.5781361,7
"ft pierce_jack island_dock_1","2015-09-29","sms","jack island","dock",1,387.5,107.5781361,0
"ft pierce_jack island_dock_2","2015-09-29","sms","jack island","dock",2,112.5,104.79583135,0
"ft pierce_jack island_dock_2","2015-09-29","sms","jack island","dock",2,137.5,104.79583135,1
"ft pierce_jack island_dock_2","2015-09-29","sms","jack island","dock",2,162.5,104.79583135,0
"ft pierce_jack island_dock_2","2015-09-29","sms","jack island","dock",2,187.5,104.79583135,4
"ft pierce_jack island_dock_2","2015-09-29","sms","jack island","dock",2,212.5,104.79583135,6
"ft pierce_jack island_dock_2","2015-09-29","sms","jack island","dock",2,237.5,104.79583135,3
"ft pierce_jack island_dock_2","2015-09-29","sms","jack island","dock",2,262.5,104.79583135,5
"ft pierce_jack island_dock_2","2015-09-29","sms","jack island","dock",2,287.5,104.79583135,4
"ft pierce_jack island_dock_2","2015-09-29","sms","jack island","dock",2,312.5,104.79583135,1
"ft pierce_jack island_dock_2","2015-09-29","sms","jack island","dock",2,337.5,104.79583135,4
"ft pierce_jack island_dock_2","2015-09-29","sms","jack island","dock",2,362.5,104.79583135,2
"ft pierce_jack island_dock_2","2015-09-29","sms","jack island","dock",2,387.5,104.79583135,0
"ft pierce_jack island_dock_3","2015-09-29","sms","jack island","dock",3,112.5,104.0323152,0
"ft pierce_jack island_dock_3","2015-09-29","sms","jack island","dock",3,137.5,104.0323152,1
"ft pierce_jack island_dock_3","2015-09-29","sms","jack island","dock",3,162.5,104.0323152,1
"ft pierce_jack island_dock_3","2015-09-29","sms","jack island","dock",3,187.5,104.0323152,3
"ft pierce_jack island_dock_3","2015-09-29","sms","jack island","dock",3,212.5,104.0323152,3
"ft pierce_jack island_dock_3","2015-09-29","sms","jack island","dock",3,237.5,104.0323152,9
"ft pierce_jack island_dock_3","2015-09-29","sms","jack island","dock",3,262.5,104.0323152,7
"ft pierce_jack island_dock_3","2015-09-29","sms","jack island","dock",3,287.5,104.0323152,8
"ft pierce_jack island_dock_3","2015-09-29","sms","jack island","dock",3,312.5,104.0323152,4
"ft pierce_jack island_dock_3","2015-09-29","sms","jack island","dock",3,337.5,104.0323152,4
"ft pierce_jack island_dock_3","2015-09-29","sms","jack island","dock",3,362.5,104.0323152,2
"ft pierce_jack island_dock_3","2015-09-29","sms","jack island","dock",3,387.5,104.0323152,0
"ft pierce_jack island_mangrove_1","2015-09-29","sms","jack island","mangrove",1,112.5,226.65,1
"ft pierce_jack island_mangrove_1","2015-09-29","sms","jack island","mangrove",1,137.5,226.65,6
"ft pierce_jack island_mangrove_1","2015-09-29","sms","jack island","mangrove",1,162.5,226.65,6
"ft pierce_jack island_mangrove_1","2015-09-29","sms","jack island","mangrove",1,187.5,226.65,4
"ft pierce_jack island_mangrove_1","2015-09-29","sms","jack island","mangrove",1,212.5,226.65,3
"ft pierce_jack island_mangrove_1","2015-09-29","sms","jack island","mangrove",1,237.5,226.65,3
"ft pierce_jack island_mangrove_1","2015-09-29","sms","jack island","mangrove",1,262.5,226.65,7
"ft pierce_jack island_mangrove_1","2015-09-29","sms","jack island","mangrove",1,287.5,226.65,7
"ft pierce_jack island_mangrove_1","2015-09-29","sms","jack island","mangrove",1,312.5,226.65,6
"ft pierce_jack island_mangrove_1","2015-09-29","sms","jack island","mangrove",1,337.5,226.65,2
"ft pierce_jack island_mangrove_1","2015-09-29","sms","jack island","mangrove",1,362.5,226.65,1
"ft pierce_jack island_mangrove_1","2015-09-29","sms","jack island","mangrove",1,387.5,226.65,0
"ft pierce_jack island_mangrove_2","2015-09-29","sms","jack island","mangrove",2,112.5,209.1,0
"ft pierce_jack island_mangrove_2","2015-09-29","sms","jack island","mangrove",2,137.5,209.1,0
"ft pierce_jack island_mangrove_2","2015-09-29","sms","jack island","mangrove",2,162.5,209.1,1
"ft pierce_jack island_mangrove_2","2015-09-29","sms","jack island","mangrove",2,187.5,209.1,5
"ft pierce_jack island_mangrove_2","2015-09-29","sms","jack island","mangrove",2,212.5,209.1,6
"ft pierce_jack island_mangrove_2","2015-09-29","sms","jack island","mangrove",2,237.5,209.1,4
"ft pierce_jack island_mangrove_2","2015-09-29","sms","jack island","mangrove",2,262.5,209.1,3
"ft pierce_jack island_mangrove_2","2015-09-29","sms","jack island","mangrove",2,287.5,209.1,4
"ft pierce_jack island_mangrove_2","2015-09-29","sms","jack island","mangrove",2,312.5,209.1,0
"ft pierce_jack island_mangrove_2","2015-09-29","sms","jack island","mangrove",2,337.5,209.1,0
"ft pierce_jack island_mangrove_2","2015-09-29","sms","jack island","mangrove",2,362.5,209.1,0
"ft pierce_jack island_mangrove_2","2015-09-29","sms","jack island","mangrove",2,387.5,209.1,0
"ft pierce_jack island_mangrove_3","2015-09-29","sms","jack island","mangrove",3,112.5,211,0
"ft pierce_jack island_mangrove_3","2015-09-29","sms","jack island","mangrove",3,137.5,211,4
"ft pierce_jack island_mangrove_3","2015-09-29","sms","jack island","mangrove",3,162.5,211,4
"ft pierce_jack island_mangrove_3","2015-09-29","sms","jack island","mangrove",3,187.5,211,8
"ft pierce_jack island_mangrove_3","2015-09-29","sms","jack island","mangrove",3,212.5,211,4
"ft pierce_jack island_mangrove_3","2015-09-29","sms","jack island","mangrove",3,237.5,211,6
"ft pierce_jack island_mangrove_3","2015-09-29","sms","jack island","mangrove",3,262.5,211,5
"ft pierce_jack island_mangrove_3","2015-09-29","sms","jack island","mangrove",3,287.5,211,2
"ft pierce_jack island_mangrove_3","2015-09-29","sms","jack island","mangrove",3,312.5,211,0
"ft pierce_jack island_mangrove_3","2015-09-29","sms","jack island","mangrove",3,337.5,211,0
"ft pierce_jack island_mangrove_3","2015-09-29","sms","jack island","mangrove",3,362.5,211,0
"ft pierce_jack island_mangrove_3","2015-09-29","sms","jack island","mangrove",3,387.5,211,0
"ft pierce_jack island_oyster reef_1","2015-09-28","sms","jack island","oyster reef",1,112.5,176.8,0
"ft pierce_jack island_oyster reef_1","2015-09-28","sms","jack island","oyster reef",1,137.5,176.8,1
"ft pierce_jack island_oyster reef_1","2015-09-28","sms","jack island","oyster reef",1,162.5,176.8,3
"ft pierce_jack island_oyster reef_1","2015-09-28","sms","jack island","oyster reef",1,187.5,176.8,6
"ft pierce_jack island_oyster reef_1","2015-09-28","sms","jack island","oyster reef",1,212.5,176.8,16
"ft pierce_jack island_oyster reef_1","2015-09-28","sms","jack island","oyster reef",1,237.5,176.8,12
"ft pierce_jack island_oyster reef_1","2015-09-28","sms","jack island","oyster reef",1,262.5,176.8,11
"ft pierce_jack island_oyster reef_1","2015-09-28","sms","jack island","oyster reef",1,287.5,176.8,2
"ft pierce_jack island_oyster reef_1","2015-09-28","sms","jack island","oyster reef",1,312.5,176.8,4
"ft pierce_jack island_oyster reef_1","2015-09-28","sms","jack island","oyster reef",1,337.5,176.8,1
"ft pierce_jack island_oyster reef_1","2015-09-28","sms","jack island","oyster reef",1,362.5,176.8,1
"ft pierce_jack island_oyster reef_1","2015-09-28","sms","jack island","oyster reef",1,387.5,176.8,0
"ft pierce_jack island_oyster reef_2","2015-09-28","sms","jack island","oyster reef",2,112.5,179.75,2
"ft pierce_jack island_oyster reef_2","2015-09-28","sms","jack island","oyster reef",2,137.5,179.75,6
"ft pierce_jack island_oyster reef_2","2015-09-28","sms","jack island","oyster reef",2,162.5,179.75,13
"ft pierce_jack island_oyster reef_2","2015-09-28","sms","jack island","oyster reef",2,187.5,179.75,11
"ft pierce_jack island_oyster reef_2","2015-09-28","sms","jack island","oyster reef",2,212.5,179.75,8
"ft pierce_jack island_oyster reef_2","2015-09-28","sms","jack island","oyster reef",2,237.5,179.75,1
"ft pierce_jack island_oyster reef_2","2015-09-28","sms","jack island","oyster reef",2,262.5,179.75,1
"ft pierce_jack island_oyster reef_2","2015-09-28","sms","jack island","oyster reef",2,287.5,179.75,1
"ft pierce_jack island_oyster reef_2","2015-09-28","sms","jack island","oyster reef",2,312.5,179.75,0
"ft pierce_jack island_oyster reef_2","2015-09-28","sms","jack island","oyster reef",2,337.5,179.75,0
"ft pierce_jack island_oyster reef_2","2015-09-28","sms","jack island","oyster reef",2,362.5,179.75,1
"ft pierce_jack island_oyster reef_2","2015-09-28","sms","jack island","oyster reef",2,387.5,179.75,0
"ft pierce_jack island_oyster reef_3","2015-09-28","sms","jack island","oyster reef",3,112.5,171.9,1
"ft pierce_jack island_oyster reef_3","2015-09-28","sms","jack island","oyster reef",3,137.5,171.9,1
"ft pierce_jack island_oyster reef_3","2015-09-28","sms","jack island","oyster reef",3,162.5,171.9,3
"ft pierce_jack island_oyster reef_3","2015-09-28","sms","jack island","oyster reef",3,187.5,171.9,6
"ft pierce_jack island_oyster reef_3","2015-09-28","sms","jack island","oyster reef",3,212.5,171.9,6
"ft pierce_jack island_oyster reef_3","2015-09-28","sms","jack island","oyster reef",3,237.5,171.9,4
"ft pierce_jack island_oyster reef_3","2015-09-28","sms","jack island","oyster reef",3,262.5,171.9,4
"ft pierce_jack island_oyster reef_3","2015-09-28","sms","jack island","oyster reef",3,287.5,171.9,3
"ft pierce_jack island_oyster reef_3","2015-09-28","sms","jack island","oyster reef",3,312.5,171.9,1
"ft pierce_jack island_oyster reef_3","2015-09-28","sms","jack island","oyster reef",3,337.5,171.9,1
"ft pierce_jack island_oyster reef_3","2015-09-28","sms","jack island","oyster reef",3,362.5,171.9,3
"ft pierce_jack island_oyster reef_3","2015-09-28","sms","jack island","oyster reef",3,387.5,171.9,0
"ft pierce_jack island_sav_1","2015-09-29","sms","jack island","seagrass",1,112.5,169.95,0
"ft pierce_jack island_sav_1","2015-09-29","sms","jack island","seagrass",1,137.5,169.95,0
"ft pierce_jack island_sav_1","2015-09-29","sms","jack island","seagrass",1,162.5,169.95,0
"ft pierce_jack island_sav_1","2015-09-29","sms","jack island","seagrass",1,187.5,169.95,1
"ft pierce_jack island_sav_1","2015-09-29","sms","jack island","seagrass",1,212.5,169.95,4
"ft pierce_jack island_sav_1","2015-09-29","sms","jack island","seagrass",1,237.5,169.95,3
"ft pierce_jack island_sav_1","2015-09-29","sms","jack island","seagrass",1,262.5,169.95,1
"ft pierce_jack island_sav_1","2015-09-29","sms","jack island","seagrass",1,287.5,169.95,2
"ft pierce_jack island_sav_1","2015-09-29","sms","jack island","seagrass",1,312.5,169.95,1
"ft pierce_jack island_sav_1","2015-09-29","sms","jack island","seagrass",1,337.5,169.95,0
"ft pierce_jack island_sav_1","2015-09-29","sms","jack island","seagrass",1,362.5,169.95,0
"ft pierce_jack island_sav_1","2015-09-29","sms","jack island","seagrass",1,387.5,169.95,0
"ft pierce_jack island_sav_2","2015-09-29","sms","jack island","seagrass",2,112.5,169.95,0
"ft pierce_jack island_sav_2","2015-09-29","sms","jack island","seagrass",2,137.5,169.95,0
"ft pierce_jack island_sav_2","2015-09-29","sms","jack island","seagrass",2,162.5,169.95,3
"ft pierce_jack island_sav_2","2015-09-29","sms","jack island","seagrass",2,187.5,169.95,6
"ft pierce_jack island_sav_2","2015-09-29","sms","jack island","seagrass",2,212.5,169.95,5
"ft pierce_jack island_sav_2","2015-09-29","sms","jack island","seagrass",2,237.5,169.95,3
"ft pierce_jack island_sav_2","2015-09-29","sms","jack island","seagrass",2,262.5,169.95,4
"ft pierce_jack island_sav_2","2015-09-29","sms","jack island","seagrass",2,287.5,169.95,1
"ft pierce_jack island_sav_2","2015-09-29","sms","jack island","seagrass",2,312.5,169.95,0
"ft pierce_jack island_sav_2","2015-09-29","sms","jack island","seagrass",2,337.5,169.95,0
"ft pierce_jack island_sav_2","2015-09-29","sms","jack island","seagrass",2,362.5,169.95,0
"ft pierce_jack island_sav_2","2015-09-29","sms","jack island","seagrass",2,387.5,169.95,0
"ft pierce_jack island_sav_3","2015-09-29","sms","jack island","seagrass",3,112.5,163.1,2
"ft pierce_jack island_sav_3","2015-09-29","sms","jack island","seagrass",3,137.5,163.1,11
"ft pierce_jack island_sav_3","2015-09-29","sms","jack island","seagrass",3,162.5,163.1,31
"ft pierce_jack island_sav_3","2015-09-29","sms","jack island","seagrass",3,187.5,163.1,75
"ft pierce_jack island_sav_3","2015-09-29","sms","jack island","seagrass",3,212.5,163.1,52
"ft pierce_jack island_sav_3","2015-09-29","sms","jack island","seagrass",3,237.5,163.1,23
"ft pierce_jack island_sav_3","2015-09-29","sms","jack island","seagrass",3,262.5,163.1,19
"ft pierce_jack island_sav_3","2015-09-29","sms","jack island","seagrass",3,287.5,163.1,14
"ft pierce_jack island_sav_3","2015-09-29","sms","jack island","seagrass",3,312.5,163.1,2
"ft pierce_jack island_sav_3","2015-09-29","sms","jack island","seagrass",3,337.5,163.1,3
"ft pierce_jack island_sav_3","2015-09-29","sms","jack island","seagrass",3,362.5,163.1,2
"ft pierce_jack island_sav_3","2015-09-29","sms","jack island","seagrass",3,387.5,163.1,1
"ft pierce_jack island_soft sediment_1","2015-09-29","sms","jack island","soft",1,112.5,197.3,3
"ft pierce_jack island_soft sediment_1","2015-09-29","sms","jack island","soft",1,137.5,197.3,1
"ft pierce_jack island_soft sediment_1","2015-09-29","sms","jack island","soft",1,162.5,197.3,2
"ft pierce_jack island_soft sediment_1","2015-09-29","sms","jack island","soft",1,187.5,197.3,1
"ft pierce_jack island_soft sediment_1","2015-09-29","sms","jack island","soft",1,212.5,197.3,0
"ft pierce_jack island_soft sediment_1","2015-09-29","sms","jack island","soft",1,237.5,197.3,0
"ft pierce_jack island_soft sediment_1","2015-09-29","sms","jack island","soft",1,262.5,197.3,0
"ft pierce_jack island_soft sediment_1","2015-09-29","sms","jack island","soft",1,287.5,197.3,0
"ft pierce_jack island_soft sediment_1","2015-09-29","sms","jack island","soft",1,312.5,197.3,0
"ft pierce_jack island_soft sediment_1","2015-09-29","sms","jack island","soft",1,337.5,197.3,0
"ft pierce_jack island_soft sediment_1","2015-09-29","sms","jack island","soft",1,362.5,197.3,0
"ft pierce_jack island_soft sediment_1","2015-09-29","sms","jack island","soft",1,387.5,197.3,0
"ft pierce_jack island_soft sediment_2","2015-09-29","sms","jack island","soft",2,112.5,181.7,1
"ft pierce_jack island_soft sediment_2","2015-09-29","sms","jack island","soft",2,137.5,181.7,5
"ft pierce_jack island_soft sediment_2","2015-09-29","sms","jack island","soft",2,162.5,181.7,2
"ft pierce_jack island_soft sediment_2","2015-09-29","sms","jack island","soft",2,187.5,181.7,4
"ft pierce_jack island_soft sediment_2","2015-09-29","sms","jack island","soft",2,212.5,181.7,1
"ft pierce_jack island_soft sediment_2","2015-09-29","sms","jack island","soft",2,237.5,181.7,0
"ft pierce_jack island_soft sediment_2","2015-09-29","sms","jack island","soft",2,262.5,181.7,0
"ft pierce_jack island_soft sediment_2","2015-09-29","sms","jack island","soft",2,287.5,181.7,1
"ft pierce_jack island_soft sediment_2","2015-09-29","sms","jack island","soft",2,312.5,181.7,0
"ft pierce_jack island_soft sediment_2","2015-09-29","sms","jack island","soft",2,337.5,181.7,0
"ft pierce_jack island_soft sediment_2","2015-09-29","sms","jack island","soft",2,362.5,181.7,0
"ft pierce_jack island_soft sediment_2","2015-09-29","sms","jack island","soft",2,387.5,181.7,0
"ft pierce_jack island_soft sediment_3","2015-09-29","sms","jack island","soft",3,112.5,180.7,2
"ft pierce_jack island_soft sediment_3","2015-09-29","sms","jack island","soft",3,137.5,180.7,1
"ft pierce_jack island_soft sediment_3","2015-09-29","sms","jack island","soft",3,162.5,180.7,1
"ft pierce_jack island_soft sediment_3","2015-09-29","sms","jack island","soft",3,187.5,180.7,2
"ft pierce_jack island_soft sediment_3","2015-09-29","sms","jack island","soft",3,212.5,180.7,0
"ft pierce_jack island_soft sediment_3","2015-09-29","sms","jack island","soft",3,237.5,180.7,2
"ft pierce_jack island_soft sediment_3","2015-09-29","sms","jack island","soft",3,262.5,180.7,0
"ft pierce_jack island_soft sediment_3","2015-09-29","sms","jack island","soft",3,287.5,180.7,0
"ft pierce_jack island_soft sediment_3","2015-09-29","sms","jack island","soft",3,312.5,180.7,0
"ft pierce_jack island_soft sediment_3","2015-09-29","sms","jack island","soft",3,337.5,180.7,0
"ft pierce_jack island_soft sediment_3","2015-09-29","sms","jack island","soft",3,362.5,180.7,0
"ft pierce_jack island_soft sediment_3","2015-09-29","sms","jack island","soft",3,387.5,180.7,0
"ft pierce_sms_dock_1","2015-09-29","sms","sms","dock",1,112.5,111.87453225,1
"ft pierce_sms_dock_1","2015-09-29","sms","sms","dock",1,137.5,111.87453225,2
"ft pierce_sms_dock_1","2015-09-29","sms","sms","dock",1,162.5,111.87453225,3
"ft pierce_sms_dock_1","2015-09-29","sms","sms","dock",1,187.5,111.87453225,0
"ft pierce_sms_dock_1","2015-09-29","sms","sms","dock",1,212.5,111.87453225,6
"ft pierce_sms_dock_1","2015-09-29","sms","sms","dock",1,237.5,111.87453225,0
"ft pierce_sms_dock_1","2015-09-29","sms","sms","dock",1,262.5,111.87453225,5
"ft pierce_sms_dock_1","2015-09-29","sms","sms","dock",1,287.5,111.87453225,3
"ft pierce_sms_dock_1","2015-09-29","sms","sms","dock",1,312.5,111.87453225,1
"ft pierce_sms_dock_1","2015-09-29","sms","sms","dock",1,337.5,111.87453225,3
"ft pierce_sms_dock_1","2015-09-29","sms","sms","dock",1,362.5,111.87453225,0
"ft pierce_sms_dock_1","2015-09-29","sms","sms","dock",1,387.5,111.87453225,0
"ft pierce_sms_dock_2","2015-09-29","sms","sms","dock",2,112.5,106.3099228,0
"ft pierce_sms_dock_2","2015-09-29","sms","sms","dock",2,137.5,106.3099228,2
"ft pierce_sms_dock_2","2015-09-29","sms","sms","dock",2,162.5,106.3099228,2
"ft pierce_sms_dock_2","2015-09-29","sms","sms","dock",2,187.5,106.3099228,8
"ft pierce_sms_dock_2","2015-09-29","sms","sms","dock",2,212.5,106.3099228,3
"ft pierce_sms_dock_2","2015-09-29","sms","sms","dock",2,237.5,106.3099228,4
"ft pierce_sms_dock_2","2015-09-29","sms","sms","dock",2,262.5,106.3099228,5
"ft pierce_sms_dock_2","2015-09-29","sms","sms","dock",2,287.5,106.3099228,1
"ft pierce_sms_dock_2","2015-09-29","sms","sms","dock",2,312.5,106.3099228,0
"ft pierce_sms_dock_2","2015-09-29","sms","sms","dock",2,337.5,106.3099228,1
"ft pierce_sms_dock_2","2015-09-29","sms","sms","dock",2,362.5,106.3099228,0
"ft pierce_sms_dock_2","2015-09-29","sms","sms","dock",2,387.5,106.3099228,2
"ft pierce_sms_dock_3","2015-09-29","sms","sms","dock",3,112.5,104.2911342,0
"ft pierce_sms_dock_3","2015-09-29","sms","sms","dock",3,137.5,104.2911342,0
"ft pierce_sms_dock_3","2015-09-29","sms","sms","dock",3,162.5,104.2911342,1
"ft pierce_sms_dock_3","2015-09-29","sms","sms","dock",3,187.5,104.2911342,1
"ft pierce_sms_dock_3","2015-09-29","sms","sms","dock",3,212.5,104.2911342,4
"ft pierce_sms_dock_3","2015-09-29","sms","sms","dock",3,237.5,104.2911342,4
"ft pierce_sms_dock_3","2015-09-29","sms","sms","dock",3,262.5,104.2911342,7
"ft pierce_sms_dock_3","2015-09-29","sms","sms","dock",3,287.5,104.2911342,5
"ft pierce_sms_dock_3","2015-09-29","sms","sms","dock",3,312.5,104.2911342,2
"ft pierce_sms_dock_3","2015-09-29","sms","sms","dock",3,337.5,104.2911342,3
"ft pierce_sms_dock_3","2015-09-29","sms","sms","dock",3,362.5,104.2911342,2
"ft pierce_sms_dock_3","2015-09-29","sms","sms","dock",3,387.5,104.2911342,0
"ft pierce_sms_sav_1","2015-10-01","sms","sms","seagrass",1,112.5,167,4
"ft pierce_sms_sav_1","2015-10-01","sms","sms","seagrass",1,137.5,167,4
"ft pierce_sms_sav_1","2015-10-01","sms","sms","seagrass",1,162.5,167,6
"ft pierce_sms_sav_1","2015-10-01","sms","sms","seagrass",1,187.5,167,9
"ft pierce_sms_sav_1","2015-10-01","sms","sms","seagrass",1,212.5,167,10
"ft pierce_sms_sav_1","2015-10-01","sms","sms","seagrass",1,237.5,167,10
"ft pierce_sms_sav_1","2015-10-01","sms","sms","seagrass",1,262.5,167,6
"ft pierce_sms_sav_1","2015-10-01","sms","sms","seagrass",1,287.5,167,9
"ft pierce_sms_sav_1","2015-10-01","sms","sms","seagrass",1,312.5,167,7
"ft pierce_sms_sav_1","2015-10-01","sms","sms","seagrass",1,337.5,167,3
"ft pierce_sms_sav_1","2015-10-01","sms","sms","seagrass",1,362.5,167,5
"ft pierce_sms_sav_1","2015-10-01","sms","sms","seagrass",1,387.5,167,2
"ft pierce_sms_sav_2","2015-10-01","sms","sms","seagrass",2,112.5,187.55,3
"ft pierce_sms_sav_2","2015-10-01","sms","sms","seagrass",2,137.5,187.55,5
"ft pierce_sms_sav_2","2015-10-01","sms","sms","seagrass",2,162.5,187.55,9
"ft pierce_sms_sav_2","2015-10-01","sms","sms","seagrass",2,187.5,187.55,2
"ft pierce_sms_sav_2","2015-10-01","sms","sms","seagrass",2,212.5,187.55,4
"ft pierce_sms_sav_2","2015-10-01","sms","sms","seagrass",2,237.5,187.55,3
"ft pierce_sms_sav_2","2015-10-01","sms","sms","seagrass",2,262.5,187.55,6
"ft pierce_sms_sav_2","2015-10-01","sms","sms","seagrass",2,287.5,187.55,7
"ft pierce_sms_sav_2","2015-10-01","sms","sms","seagrass",2,312.5,187.55,7
"ft pierce_sms_sav_2","2015-10-01","sms","sms","seagrass",2,337.5,187.55,3
"ft pierce_sms_sav_2","2015-10-01","sms","sms","seagrass",2,362.5,187.55,5
"ft pierce_sms_sav_2","2015-10-01","sms","sms","seagrass",2,387.5,187.55,1
"ft pierce_sms_sav_3","2015-10-01","sms","sms","seagrass",3,112.5,168,1
"ft pierce_sms_sav_3","2015-10-01","sms","sms","seagrass",3,137.5,168,4
"ft pierce_sms_sav_3","2015-10-01","sms","sms","seagrass",3,162.5,168,11
"ft pierce_sms_sav_3","2015-10-01","sms","sms","seagrass",3,187.5,168,22
"ft pierce_sms_sav_3","2015-10-01","sms","sms","seagrass",3,212.5,168,30
"ft pierce_sms_sav_3","2015-10-01","sms","sms","seagrass",3,237.5,168,39
"ft pierce_sms_sav_3","2015-10-01","sms","sms","seagrass",3,262.5,168,44
"ft pierce_sms_sav_3","2015-10-01","sms","sms","seagrass",3,287.5,168,21
"ft pierce_sms_sav_3","2015-10-01","sms","sms","seagrass",3,312.5,168,9
"ft pierce_sms_sav_3","2015-10-01","sms","sms","seagrass",3,337.5,168,0
"ft pierce_sms_sav_3","2015-10-01","sms","sms","seagrass",3,362.5,168,0
"ft pierce_sms_sav_3","2015-10-01","sms","sms","seagrass",3,387.5,168,1
"ft pierce_turner cove_mangrove_1","2015-09-28","sms","turner cove","mangrove",1,112.5,245.35,1
"ft pierce_turner cove_mangrove_1","2015-09-28","sms","turner cove","mangrove",1,137.5,245.35,0
"ft pierce_turner cove_mangrove_1","2015-09-28","sms","turner cove","mangrove",1,162.5,245.35,0
"ft pierce_turner cove_mangrove_1","2015-09-28","sms","turner cove","mangrove",1,187.5,245.35,0
"ft pierce_turner cove_mangrove_1","2015-09-28","sms","turner cove","mangrove",1,212.5,245.35,0
"ft pierce_turner cove_mangrove_1","2015-09-28","sms","turner cove","mangrove",1,237.5,245.35,0
"ft pierce_turner cove_mangrove_1","2015-09-28","sms","turner cove","mangrove",1,262.5,245.35,0
"ft pierce_turner cove_mangrove_1","2015-09-28","sms","turner cove","mangrove",1,287.5,245.35,1
"ft pierce_turner cove_mangrove_1","2015-09-28","sms","turner cove","mangrove",1,312.5,245.35,2
"ft pierce_turner cove_mangrove_1","2015-09-28","sms","turner cove","mangrove",1,337.5,245.35,0
"ft pierce_turner cove_mangrove_1","2015-09-28","sms","turner cove","mangrove",1,362.5,245.35,0
"ft pierce_turner cove_mangrove_1","2015-09-28","sms","turner cove","mangrove",1,387.5,245.35,1
"ft pierce_turner cove_mangrove_2","2015-09-28","sms","turner cove","mangrove",2,112.5,285.25,0
"ft pierce_turner cove_mangrove_2","2015-09-28","sms","turner cove","mangrove",2,137.5,285.25,1
"ft pierce_turner cove_mangrove_2","2015-09-28","sms","turner cove","mangrove",2,162.5,285.25,0
"ft pierce_turner cove_mangrove_2","2015-09-28","sms","turner cove","mangrove",2,187.5,285.25,1
