id,date,location,site,habitat,transect_no,size_class,area_m2,number
bocas del toro_stri_dock_3,2/1/2016,bocas,stri,dock,3,162.5,99.73591905,2
bocas del toro_stri_dock_3,2/1/2016,bocas,stri,dock,3,187.5,99.73591905,4
bocas del toro_stri_dock_3,2/1/2016,bocas,stri,dock,3,212.5,99.73591905,0
bocas del toro_stri_dock_3,2/1/2016,bocas,stri,dock,3,237.5,99.73591905,0
bocas del toro_stri_dock_3,2/1/2016,bocas,stri,dock,3,262.5,99.73591905,0
bocas del toro_stri_dock_3,2/1/2016,bocas,stri,dock,3,287.5,99.73591905,0
bocas del toro_stri_dock_3,2/1/2016,bocas,stri,dock,3,312.5,99.73591905,0
bocas del toro_stri_dock_3,2/1/2016,bocas,stri,dock,3,337.5,99.73591905,1
bocas del toro_stri_dock_3,2/1/2016,bocas,stri,dock,3,362.5,99.73591905,1
bocas del toro_stri_dock_3,2/1/2016,bocas,stri,dock,3,387.5,99.73591905,0
bocas del toro_stri_mangrove_2,1/28/2016,bocas,stri,mangrove,2,112.5,248.1,10
bocas del toro_stri_mangrove_2,1/28/2016,bocas,stri,mangrove,2,137.5,248.1,19
bocas del toro_stri_mangrove_2,1/28/2016,bocas,stri,mangrove,2,162.5,248.1,15
bocas del toro_stri_mangrove_2,1/28/2016,bocas,stri,mangrove,2,187.5,248.1,33
bocas del toro_stri_mangrove_2,1/28/2016,bocas,stri,mangrove,2,212.5,248.1,9
bocas del toro_stri_mangrove_2,1/28/2016,bocas,stri,mangrove,2,237.5,248.1,2
bocas del toro_stri_mangrove_2,1/28/2016,bocas,stri,mangrove,2,262.5,248.1,0
bocas del toro_stri_mangrove_2,1/28/2016,bocas,stri,mangrove,2,287.5,248.1,0
bocas del toro_stri_mangrove_2,1/28/2016,bocas,stri,mangrove,2,312.5,248.1,0
bocas del toro_stri_mangrove_2,1/28/2016,bocas,stri,mangrove,2,337.5,248.1,0
bocas del toro_stri_mangrove_2,1/28/2016,bocas,stri,mangrove,2,362.5,248.1,0
bocas del toro_stri_mangrove_2,1/28/2016,bocas,stri,mangrove,2,387.5,248.1,0
bocas del toro_stri_mangrove_3,1/28/2016,bocas,stri,mangrove,3,112.5,360.45,8
bocas del toro_stri_mangrove_3,1/28/2016,bocas,stri,mangrove,3,137.5,360.45,1
bocas del toro_stri_mangrove_3,1/28/2016,bocas,stri,mangrove,3,162.5,360.45,7
bocas del toro_stri_mangrove_3,1/28/2016,bocas,stri,mangrove,3,187.5,360.45,2
bocas del toro_stri_mangrove_3,1/28/2016,bocas,stri,mangrove,3,212.5,360.45,0
bocas del toro_stri_mangrove_3,1/28/2016,bocas,stri,mangrove,3,237.5,360.45,0
bocas del toro_stri_mangrove_3,1/28/2016,bocas,stri,mangrove,3,262.5,360.45,0
bocas del toro_stri_mangrove_3,1/28/2016,bocas,stri,mangrove,3,287.5,360.45,0
bocas del toro_stri_mangrove_3,1/28/2016,bocas,stri,mangrove,3,312.5,360.45,0
bocas del toro_stri_mangrove_3,1/28/2016,bocas,stri,mangrove,3,337.5,360.45,0
bocas del toro_stri_mangrove_3,1/28/2016,bocas,stri,mangrove,3,362.5,360.45,0
bocas del toro_stri_mangrove_3,1/28/2016,bocas,stri,mangrove,3,387.5,360.45,0
ft pierce_avalon_dock_1,9/30/2015,sms,avalon,dock,1,112.5,95.1936448,1
ft pierce_avalon_dock_1,9/30/2015,sms,avalon,dock,1,137.5,95.1936448,2
ft pierce_avalon_dock_1,9/30/2015,sms,avalon,dock,1,162.5,95.1936448,14
ft pierce_avalon_dock_1,9/30/2015,sms,avalon,dock,1,187.5,95.1936448,14
ft pierce_avalon_dock_1,9/30/2015,sms,avalon,dock,1,212.5,95.1936448,3
ft pierce_avalon_dock_1,9/30/2015,sms,avalon,dock,1,237.5,95.1936448,5
ft pierce_avalon_dock_1,9/30/2015,sms,avalon,dock,1,262.5,95.1936448,5
ft pierce_avalon_dock_1,9/30/2015,sms,avalon,dock,1,287.5,95.1936448,3
ft pierce_avalon_dock_1,9/30/2015,sms,avalon,dock,1,312.5,95.1936448,3
ft pierce_avalon_dock_1,9/30/2015,sms,avalon,dock,1,337.5,95.1936448,2
ft pierce_avalon_dock_1,9/30/2015,sms,avalon,dock,1,362.5,95.1936448,4
ft pierce_avalon_dock_1,9/30/2015,sms,avalon,dock,1,387.5,95.1936448,2
ft pierce_avalon_dock_2,9/30/2015,sms,avalon,dock,2,112.5,93.1619153,2
ft pierce_avalon_dock_2,9/30/2015,sms,avalon,dock,2,137.5,93.1619153,11
ft pierce_avalon_dock_2,9/30/2015,sms,avalon,dock,2,162.5,93.1619153,11
ft pierce_avalon_dock_2,9/30/2015,sms,avalon,dock,2,187.5,93.1619153,29
ft pierce_avalon_dock_2,9/30/2015,sms,avalon,dock,2,212.5,93.1619153,24
ft pierce_avalon_dock_2,9/30/2015,sms,avalon,dock,2,237.5,93.1619153,11
ft pierce_avalon_dock_2,9/30/2015,sms,avalon,dock,2,262.5,93.1619153,10
ft pierce_avalon_dock_2,9/30/2015,sms,avalon,dock,2,287.5,93.1619153,11
ft pierce_avalon_dock_2,9/30/2015,sms,avalon,dock,2,312.5,93.1619153,2
ft pierce_avalon_dock_2,9/30/2015,sms,avalon,dock,2,337.5,93.1619153,3
ft pierce_avalon_dock_2,9/30/2015,sms,avalon,dock,2,362.5,93.1619153,3
ft pierce_avalon_dock_2,9/30/2015,sms,avalon,dock,2,387.5,93.1619153,1
ft pierce_avalon_dock_3,9/30/2015,sms,avalon,dock,3,112.5,100.7453133,4
ft pierce_avalon_dock_3,9/30/2015,sms,avalon,dock,3,137.5,100.7453133,2
ft pierce_avalon_dock_3,9/30/2015,sms,avalon,dock,3,162.5,100.7453133,9
ft pierce_avalon_dock_3,9/30/2015,sms,avalon,dock,3,187.5,100.7453133,14
ft pierce_avalon_dock_3,9/30/2015,sms,avalon,dock,3,212.5,100.7453133,13
ft pierce_avalon_dock_3,9/30/2015,sms,avalon,dock,3,237.5,100.7453133,8
ft pierce_avalon_dock_3,9/30/2015,sms,avalon,dock,3,262.5,100.7453133,2
ft pierce_avalon_dock_3,9/30/2015,sms,avalon,dock,3,287.5,100.7453133,2
ft pierce_avalon_dock_3,9/30/2015,sms,avalon,dock,3,312.5,100.7453133,1
ft pierce_avalon_dock_3,9/30/2015,sms,avalon,dock,3,337.5,100.7453133,2
ft pierce_avalon_dock_3,9/30/2015,sms,avalon,dock,3,362.5,100.7453133,0
ft pierce_avalon_dock_3,9/30/2015,sms,avalon,dock,3,387.5,100.7453133,2
ft pierce_avalon_mangrove_1,9/30/2015,sms,avalon,mangrove,1,112.5,213.95,0
ft pierce_avalon_mangrove_1,9/30/2015,sms,avalon,mangrove,1,137.5,213.95,3
ft pierce_avalon_mangrove_1,9/30/2015,sms,avalon,mangrove,1,162.5,213.95,16
ft pierce_avalon_mangrove_1,9/30/2015,sms,avalon,mangrove,1,187.5,213.95,3
ft pierce_avalon_mangrove_1,9/30/2015,sms,avalon,mangrove,1,212.5,213.95,4
ft pierce_avalon_mangrove_1,9/30/2015,sms,avalon,mangrove,1,237.5,213.95,0
ft pierce_avalon_mangrove_1,9/30/2015,sms,avalon,mangrove,1,262.5,213.95,2
ft pierce_avalon_mangrove_1,9/30/2015,sms,avalon,mangrove,1,287.5,213.95,1
ft pierce_avalon_mangrove_1,9/30/2015,sms,avalon,mangrove,1,312.5,213.95,1
ft pierce_avalon_mangrove_1,9/30/2015,sms,avalon,mangrove,1,337.5,213.95,0
ft pierce_avalon_mangrove_1,9/30/2015,sms,avalon,mangrove,1,362.5,213.95,3
ft pierce_avalon_mangrove_1,9/30/2015,sms,avalon,mangrove,1,387.5,213.95,3
ft pierce_avalon_mangrove_2,9/30/2015,sms,avalon,mangrove,2,112.5,318.5,6
ft pierce_avalon_mangrove_2,9/30/2015,sms,avalon,mangrove,2,137.5,318.5,17
ft pierce_avalon_mangrove_2,9/30/2015,sms,avalon,mangrove,2,162.5,318.5,19
ft pierce_avalon_mangrove_2,9/30/2015,sms,avalon,mangrove,2,187.5,318.5,15
ft pierce_avalon_mangrove_2,9/30/2015,sms,avalon,mangrove,2,212.5,318.5,18
ft pierce_avalon_mangrove_2,9/30/2015,sms,avalon,mangrove,2,237.5,318.5,12
ft pierce_avalon_mangrove_2,9/30/2015,sms,avalon,mangrove,2,262.5,318.5,13
ft pierce_avalon_mangrove_2,9/30/2015,sms,avalon,mangrove,2,287.5,318.5,6
ft pierce_avalon_mangrove_2,9/30/2015,sms,avalon,mangrove,2,312.5,318.5,5
ft pierce_avalon_mangrove_2,9/30/2015,sms,avalon,mangrove,2,337.5,318.5,8
ft pierce_avalon_mangrove_2,9/30/2015,sms,avalon,mangrove,2,362.5,318.5,6
ft pierce_avalon_mangrove_2,9/30/2015,sms,avalon,mangrove,2,387.5,318.5,0
ft pierce_avalon_mangrove_3,9/30/2015,sms,avalon,mangrove,3,112.5,226.6,4
ft pierce_avalon_mangrove_3,9/30/2015,sms,avalon,mangrove,3,137.5,226.6,9
ft pierce_avalon_mangrove_3,9/30/2015,sms,avalon,mangrove,3,162.5,226.6,18
ft pierce_avalon_mangrove_3,9/30/2015,sms,avalon,mangrove,3,187.5,226.6,28
ft pierce_avalon_mangrove_3,9/30/2015,sms,avalon,mangrove,3,212.5,226.6,15
ft pierce_avalon_mangrove_3,9/30/2015,sms,avalon,mangrove,3,237.5,226.6,2
ft pierce_avalon_mangrove_3,9/30/2015,sms,avalon,mangrove,3,262.5,226.6,4
ft pierce_avalon_mangrove_3,9/30/2015,sms,avalon,mangrove,3,287.5,226.6,5
ft pierce_avalon_mangrove_3,9/30/2015,sms,avalon,mangrove,3,312.5,226.6,1
ft pierce_avalon_mangrove_3,9/30/2015,sms,avalon,mangrove,3,337.5,226.6,1
ft pierce_avalon_mangrove_3,9/30/2015,sms,avalon,mangrove,3,362.5,226.6,1
ft pierce_avalon_mangrove_3,9/30/2015,sms,avalon,mangrove,3,387.5,226.6,2
ft pierce_avalon_sav_1,9/30/2015,sms,avalon,seagrass,1,112.5,174.85,0
ft pierce_avalon_sav_1,9/30/2015,sms,avalon,seagrass,1,137.5,174.85,1
ft pierce_avalon_sav_1,9/30/2015,sms,avalon,seagrass,1,162.5,174.85,0
ft pierce_avalon_sav_1,9/30/2015,sms,avalon,seagrass,1,187.5,174.85,2
ft pierce_avalon_sav_1,9/30/2015,sms,avalon,seagrass,1,212.5,174.85,0
ft pierce_avalon_sav_1,9/30/2015,sms,avalon,seagrass,1,237.5,174.85,1
ft pierce_avalon_sav_1,9/30/2015,sms,avalon,seagrass,1,262.5,174.85,0
ft pierce_avalon_sav_1,9/30/2015,sms,avalon,seagrass,1,287.5,174.85,0
ft pierce_avalon_sav_1,9/30/2015,sms,avalon,seagrass,1,312.5,174.85,0
ft pierce_avalon_sav_1,9/30/2015,sms,avalon,seagrass,1,337.5,174.85,0
ft pierce_avalon_sav_1,9/30/2015,sms,avalon,seagrass,1,362.5,174.85,0
ft pierce_avalon_sav_1,9/30/2015,sms,avalon,seagrass,1,387.5,174.85,0
ft pierce_avalon_sav_3,9/30/2015,sms,avalon,seagrass,3,112.5,178.75,0
ft pierce_avalon_sav_3,9/30/2015,sms,avalon,seagrass,3,137.5,178.75,2
ft pierce_avalon_sav_3,9/30/2015,sms,avalon,seagrass,3,162.5,178.75,2
ft pierce_avalon_sav_3,9/30/2015,sms,avalon,seagrass,3,187.5,178.75,3
ft pierce_avalon_sav_3,9/30/2015,sms,avalon,seagrass,3,212.5,178.75,0
ft pierce_avalon_sav_3,9/30/2015,sms,avalon,seagrass,3,237.5,178.75,1
ft pierce_avalon_sav_3,9/30/2015,sms,avalon,seagrass,3,262.5,178.75,3
ft pierce_avalon_sav_3,9/30/2015,sms,avalon,seagrass,3,287.5,178.75,1
ft pierce_avalon_sav_3,9/30/2015,sms,avalon,seagrass,3,312.5,178.75,0
ft pierce_avalon_sav_3,9/30/2015,sms,avalon,seagrass,3,337.5,178.75,1
ft pierce_avalon_sav_3,9/30/2015,sms,avalon,seagrass,3,362.5,178.75,0
ft pierce_avalon_sav_3,9/30/2015,sms,avalon,seagrass,3,387.5,178.75,0
ft pierce_avalon_soft sediment_1,9/30/2015,sms,avalon,soft,1,112.5,176.8,4
ft pierce_avalon_soft sediment_1,9/30/2015,sms,avalon,soft,1,137.5,176.8,3
ft pierce_avalon_soft sediment_1,9/30/2015,sms,avalon,soft,1,162.5,176.8,4
ft pierce_avalon_soft sediment_1,9/30/2015,sms,avalon,soft,1,187.5,176.8,1
ft pierce_avalon_soft sediment_1,9/30/2015,sms,avalon,soft,1,212.5,176.8,3
ft pierce_avalon_soft sediment_1,9/30/2015,sms,avalon,soft,1,237.5,176.8,0
ft pierce_avalon_soft sediment_1,9/30/2015,sms,avalon,soft,1,262.5,176.8,2
ft pierce_avalon_soft sediment_1,9/30/2015,sms,avalon,soft,1,287.5,176.8,1
ft pierce_avalon_soft sediment_1,9/30/2015,sms,avalon,soft,1,312.5,176.8,0
ft pierce_avalon_soft sediment_1,9/30/2015,sms,avalon,soft,1,337.5,176.8,0
ft pierce_avalon_soft sediment_1,9/30/2015,sms,avalon,soft,1,362.5,176.8,0
ft pierce_avalon_soft sediment_1,9/30/2015,sms,avalon,soft,1,387.5,176.8,0
ft pierce_avalon_soft sediment_2,9/30/2015,sms,avalon,soft,2,112.5,186.55,0
ft pierce_avalon_soft sediment_2,9/30/2015,sms,avalon,soft,2,137.5,186.55,1
ft pierce_avalon_soft sediment_2,9/30/2015,sms,avalon,soft,2,162.5,186.55,2
ft pierce_avalon_soft sediment_2,9/30/2015,sms,avalon,soft,2,187.5,186.55,1
ft pierce_avalon_soft sediment_2,9/30/2015,sms,avalon,soft,2,212.5,186.55,0
ft pierce_avalon_soft sediment_2,9/30/2015,sms,avalon,soft,2,237.5,186.55,0
ft pierce_avalon_soft sediment_2,9/30/2015,sms,avalon,soft,2,262.5,186.55,0
ft pierce_avalon_soft sediment_2,9/30/2015,sms,avalon,soft,2,287.5,186.55,0
ft pierce_avalon_soft sediment_2,9/30/2015,sms,avalon,soft,2,312.5,186.55,0
ft pierce_avalon_soft sediment_2,9/30/2015,sms,avalon,soft,2,337.5,186.55,0
ft pierce_avalon_soft sediment_2,9/30/2015,sms,avalon,soft,2,362.5,186.55,0
ft pierce_avalon_soft sediment_2,9/30/2015,sms,avalon,soft,2,387.5,186.55,0
ft pierce_avalon_soft sediment_3,9/30/2015,sms,avalon,soft,3,112.5,185.6,1
ft pierce_avalon_soft sediment_3,9/30/2015,sms,avalon,soft,3,137.5,185.6,1
ft pierce_avalon_soft sediment_3,9/30/2015,sms,avalon,soft,3,162.5,185.6,0
ft pierce_avalon_soft sediment_3,9/30/2015,sms,avalon,soft,3,187.5,185.6,1
ft pierce_avalon_soft sediment_3,9/30/2015,sms,avalon,soft,3,212.5,185.6,1
ft pierce_avalon_soft sediment_3,9/30/2015,sms,avalon,soft,3,237.5,185.6,0
ft pierce_avalon_soft sediment_3,9/30/2015,sms,avalon,soft,3,262.5,185.6,0
ft pierce_avalon_soft sediment_3,9/30/2015,sms,avalon,soft,3,287.5,185.6,0
ft pierce_avalon_soft sediment_3,9/30/2015,sms,avalon,soft,3,312.5,185.6,0
ft pierce_avalon_soft sediment_3,9/30/2015,sms,avalon,soft,3,337.5,185.6,0
ft pierce_avalon_soft sediment_3,9/30/2015,sms,avalon,soft,3,362.5,185.6,0
ft pierce_avalon_soft sediment_3,9/30/2015,sms,avalon,soft,3,387.5,185.6,0
ft pierce_jack island_dock_1,9/29/2015,sms,jack island,dock,1,112.5,107.5781361,0
ft pierce_jack island_dock_1,9/29/2015,sms,jack island,dock,1,137.5,107.5781361,0
ft pierce_jack island_dock_1,9/29/2015,sms,jack island,dock,1,162.5,107.5781361,2
ft pierce_jack island_dock_1,9/29/2015,sms,jack island,dock,1,187.5,107.5781361,1
ft pierce_jack island_dock_1,9/29/2015,sms,jack island,dock,1,212.5,107.5781361,2
ft pierce_jack island_dock_1,9/29/2015,sms,jack island,dock,1,237.5,107.5781361,5
ft pierce_jack island_dock_1,9/29/2015,sms,jack island,dock,1,262.5,107.5781361,3
ft pierce_jack island_dock_1,9/29/2015,sms,jack island,dock,1,287.5,107.5781361,13
ft pierce_jack island_dock_1,9/29/2015,sms,jack island,dock,1,312.5,107.5781361,9
ft pierce_jack island_dock_1,9/29/2015,sms,jack island,dock,1,337.5,107.5781361,5
ft pierce_jack island_dock_1,9/29/2015,sms,jack island,dock,1,362.5,107.5781361,7
ft pierce_jack island_dock_1,9/29/2015,sms,jack island,dock,1,387.5,107.5781361,0
ft pierce_jack island_dock_2,9/29/2015,sms,jack island,dock,2,112.5,104.7958314,0
ft pierce_jack island_dock_2,9/29/2015,sms,jack island,dock,2,137.5,104.7958314,1
ft pierce_jack island_dock_2,9/29/2015,sms,jack island,dock,2,162.5,104.7958314,0
ft pierce_jack island_dock_2,9/29/2015,sms,jack island,dock,2,187.5,104.7958314,4
ft pierce_jack island_dock_2,9/29/2015,sms,jack island,dock,2,212.5,104.7958314,6
ft pierce_jack island_dock_2,9/29/2015,sms,jack island,dock,2,237.5,104.7958314,3
ft pierce_jack island_dock_2,9/29/2015,sms,jack island,dock,2,262.5,104.7958314,5
ft pierce_jack island_dock_2,9/29/2015,sms,jack island,dock,2,287.5,104.7958314,4
ft pierce_jack island_dock_2,9/29/2015,sms,jack island,dock,2,312.5,104.7958314,1
ft pierce_jack island_dock_2,9/29/2015,sms,jack island,dock,2,337.5,104.7958314,4
ft pierce_jack island_dock_2,9/29/2015,sms,jack island,dock,2,362.5,104.7958314,2
ft pierce_jack island_dock_2,9/29/2015,sms,jack island,dock,2,387.5,104.7958314,0
ft pierce_jack island_dock_3,9/29/2015,sms,jack island,dock,3,112.5,104.0323152,0
ft pierce_jack island_dock_3,9/29/2015,sms,jack island,dock,3,137.5,104.0323152,1
ft pierce_jack island_dock_3,9/29/2015,sms,jack island,dock,3,162.5,104.0323152,1
ft pierce_jack island_dock_3,9/29/2015,sms,jack island,dock,3,187.5,104.0323152,3
ft pierce_jack island_dock_3,9/29/2015,sms,jack island,dock,3,212.5,104.0323152,3
ft pierce_jack island_dock_3,9/29/2015,sms,jack island,dock,3,237.5,104.0323152,9
ft pierce_jack island_dock_3,9/29/2015,sms,jack island,dock,3,262.5,104.0323152,7
ft pierce_jack island_dock_3,9/29/2015,sms,jack island,dock,3,287.5,104.0323152,8
ft pierce_jack island_dock_3,9/29/2015,sms,jack island,dock,3,312.5,104.0323152,4
ft pierce_jack island_dock_3,9/29/2015,sms,jack island,dock,3,337.5,104.0323152,4
ft pierce_jack island_dock_3,9/29/2015,sms,jack island,dock,3,362.5,104.0323152,2
ft pierce_jack island_dock_3,9/29/2015,sms,jack island,dock,3,387.5,104.0323152,0
ft pierce_jack island_mangrove_1,9/29/2015,sms,jack island,mangrove,1,112.5,226.65,1
ft pierce_jack island_mangrove_1,9/29/2015,sms,jack island,mangrove,1,137.5,226.65,6
ft pierce_jack island_mangrove_1,9/29/2015,sms,jack island,mangrove,1,162.5,226.65,6
ft pierce_jack island_mangrove_1,9/29/2015,sms,jack island,mangrove,1,187.5,226.65,4
ft pierce_jack island_mangrove_1,9/29/2015,sms,jack island,mangrove,1,212.5,226.65,3
ft pierce_jack island_mangrove_1,9/29/2015,sms,jack island,mangrove,1,237.5,226.65,3
ft pierce_jack island_mangrove_1,9/29/2015,sms,jack island,mangrove,1,262.5,226.65,7
ft pierce_jack island_mangrove_1,9/29/2015,sms,jack island,mangrove,1,287.5,226.65,7
ft pierce_jack island_mangrove_1,9/29/2015,sms,jack island,mangrove,1,312.5,226.65,6
ft pierce_jack island_mangrove_1,9/29/2015,sms,jack island,mangrove,1,337.5,226.65,2
ft pierce_jack island_mangrove_1,9/29/2015,sms,jack island,mangrove,1,362.5,226.65,1
ft pierce_jack island_mangrove_1,9/29/2015,sms,jack island,mangrove,1,387.5,226.65,0
ft pierce_jack island_mangrove_2,9/29/2015,sms,jack island,mangrove,2,112.5,209.1,0
ft pierce_jack island_mangrove_2,9/29/2015,sms,jack island,mangrove,2,137.5,209.1,0
ft pierce_jack island_mangrove_2,9/29/2015,sms,jack island,mangrove,2,162.5,209.1,1
ft pierce_jack island_mangrove_2,9/29/2015,sms,jack island,mangrove,2,187.5,209.1,5
ft pierce_jack island_mangrove_2,9/29/2015,sms,jack island,mangrove,2,212.5,209.1,6
ft pierce_jack island_mangrove_2,9/29/2015,sms,jack island,mangrove,2,237.5,209.1,4
ft pierce_jack island_mangrove_2,9/29/2015,sms,jack island,mangrove,2,262.5,209.1,3
ft pierce_jack island_mangrove_2,9/29/2015,sms,jack island,mangrove,2,287.5,209.1,4
ft pierce_jack island_mangrove_2,9/29/2015,sms,jack island,mangrove,2,312.5,209.1,0
ft pierce_jack island_mangrove_2,9/29/2015,sms,jack island,mangrove,2,337.5,209.1,0
ft pierce_jack island_mangrove_2,9/29/2015,sms,jack island,mangrove,2,362.5,209.1,0
ft pierce_jack island_mangrove_2,9/29/2015,sms,jack island,mangrove,2,387.5,209.1,0
ft pierce_jack island_mangrove_3,9/29/2015,sms,jack island,mangrove,3,112.5,211,0
ft pierce_jack island_mangrove_3,9/29/2015,sms,jack island,mangrove,3,137.5,211,4
ft pierce_jack island_mangrove_3,9/29/2015,sms,jack island,mangrove,3,162.5,211,4
ft pierce_jack island_mangrove_3,9/29/2015,sms,jack island,mangrove,3,187.5,211,8
ft pierce_jack island_mangrove_3,9/29/2015,sms,jack island,mangrove,3,212.5,211,4
ft pierce_jack island_mangrove_3,9/29/2015,sms,jack island,mangrove,3,237.5,211,6
ft pierce_jack island_mangrove_3,9/29/2015,sms,jack island,mangrove,3,262.5,211,5
ft pierce_jack island_mangrove_3,9/29/2015,sms,jack island,mangrove,3,287.5,211,2
ft pierce_jack island_mangrove_3,9/29/2015,sms,jack island,mangrove,3,312.5,211,0
ft pierce_jack island_mangrove_3,9/29/2015,sms,jack island,mangrove,3,337.5,211,0
ft pierce_jack island_mangrove_3,9/29/2015,sms,jack island,mangrove,3,362.5,211,0
ft pierce_jack island_mangrove_3,9/29/2015,sms,jack island,mangrove,3,387.5,211,0
ft pierce_jack island_oyster reef_1,9/28/2015,sms,jack island,oyster reef,1,112.5,176.8,0
ft pierce_jack island_oyster reef_1,9/28/2015,sms,jack island,oyster reef,1,137.5,176.8,1
ft pierce_jack island_oyster reef_1,9/28/2015,sms,jack island,oyster reef,1,162.5,176.8,3
ft pierce_jack island_oyster reef_1,9/28/2015,sms,jack island,oyster reef,1,187.5,176.8,6
ft pierce_jack island_oyster reef_1,9/28/2015,sms,jack island,oyster reef,1,212.5,176.8,16
ft pierce_jack island_oyster reef_1,9/28/2015,sms,jack island,oyster reef,1,237.5,176.8,12
ft pierce_jack island_oyster reef_1,9/28/2015,sms,jack island,oyster reef,1,262.5,176.8,11
ft pierce_jack island_oyster reef_1,9/28/2015,sms,jack island,oyster reef,1,287.5,176.8,2
ft pierce_jack island_oyster reef_1,9/28/2015,sms,jack island,oyster reef,1,312.5,176.8,4
ft pierce_jack island_oyster reef_1,9/28/2015,sms,jack island,oyster reef,1,337.5,176.8,1
ft pierce_jack island_oyster reef_1,9/28/2015,sms,jack island,oyster reef,1,362.5,176.8,1
ft pierce_jack island_oyster reef_1,9/28/2015,sms,jack island,oyster reef,1,387.5,176.8,0
ft pierce_jack island_oyster reef_2,9/28/2015,sms,jack island,oyster reef,2,112.5,179.75,2
ft pierce_jack island_oyster reef_2,9/28/2015,sms,jack island,oyster reef,2,137.5,179.75,6
ft pierce_jack island_oyster reef_2,9/28/2015,sms,jack island,oyster reef,2,162.5,179.75,13
ft pierce_jack island_oyster reef_2,9/28/2015,sms,jack island,oyster reef,2,187.5,179.75,11
ft pierce_jack island_oyster reef_2,9/28/2015,sms,jack island,oyster reef,2,212.5,179.75,8
ft pierce_jack island_oyster reef_2,9/28/2015,sms,jack island,oyster reef,2,237.5,179.75,1
ft pierce_jack island_oyster reef_2,9/28/2015,sms,jack island,oyster reef,2,262.5,179.75,1
ft pierce_jack island_oyster reef_2,9/28/2015,sms,jack island,oyster reef,2,287.5,179.75,1
ft pierce_jack island_oyster reef_2,9/28/2015,sms,jack island,oyster reef,2,312.5,179.75,0
ft pierce_jack island_oyster reef_2,9/28/2015,sms,jack island,oyster reef,2,337.5,179.75,0
ft pierce_jack island_oyster reef_2,9/28/2015,sms,jack island,oyster reef,2,362.5,179.75,1
ft pierce_jack island_oyster reef_2,9/28/2015,sms,jack island,oyster reef,2,387.5,179.75,0
ft pierce_jack island_oyster reef_3,9/28/2015,sms,jack island,oyster reef,3,112.5,171.9,1
ft pierce_jack island_oyster reef_3,9/28/2015,sms,jack island,oyster reef,3,137.5,171.9,1
ft pierce_jack island_oyster reef_3,9/28/2015,sms,jack island,oyster reef,3,162.5,171.9,3
ft pierce_jack island_oyster reef_3,9/28/2015,sms,jack island,oyster reef,3,187.5,171.9,6
ft pierce_jack island_oyster reef_3,9/28/2015,sms,jack island,oyster reef,3,212.5,171.9,6
ft pierce_jack island_oyster reef_3,9/28/2015,sms,jack island,oyster reef,3,237.5,171.9,4
ft pierce_jack island_oyster reef_3,9/28/2015,sms,jack island,oyster reef,3,262.5,171.9,4
ft pierce_jack island_oyster reef_3,9/28/2015,sms,jack island,oyster reef,3,287.5,171.9,3
ft pierce_jack island_oyster reef_3,9/28/2015,sms,jack island,oyster reef,3,312.5,171.9,1
ft pierce_jack island_oyster reef_3,9/28/2015,sms,jack island,oyster reef,3,337.5,171.9,1
ft pierce_jack island_oyster reef_3,9/28/2015,sms,jack island,oyster reef,3,362.5,171.9,3
ft pierce_jack island_oyster reef_3,9/28/2015,sms,jack island,oyster reef,3,387.5,171.9,0
ft pierce_jack island_sav_1,9/29/2015,sms,jack island,seagrass,1,112.5,169.95,0
ft pierce_jack island_sav_1,9/29/2015,sms,jack island,seagrass,1,137.5,169.95,0
ft pierce_jack island_sav_1,9/29/2015,sms,jack island,seagrass,1,162.5,169.95,0
ft pierce_jack island_sav_1,9/29/2015,sms,jack island,seagrass,1,187.5,169.95,1
ft pierce_jack island_sav_1,9/29/2015,sms,jack island,seagrass,1,212.5,169.95,4
ft pierce_jack island_sav_1,9/29/2015,sms,jack island,seagrass,1,237.5,169.95,3
ft pierce_jack island_sav_1,9/29/2015,sms,jack island,seagrass,1,262.5,169.95,1
ft pierce_jack island_sav_1,9/29/2015,sms,jack island,seagrass,1,287.5,169.95,2
ft pierce_jack island_sav_1,9/29/2015,sms,jack island,seagrass,1,312.5,169.95,1
ft pierce_jack island_sav_1,9/29/2015,sms,jack island,seagrass,1,337.5,169.95,0
ft pierce_jack island_sav_1,9/29/2015,sms,jack island,seagrass,1,362.5,169.95,0
ft pierce_jack island_sav_1,9/29/2015,sms,jack island,seagrass,1,387.5,169.95,0
ft pierce_jack island_sav_2,9/29/2015,sms,jack island,seagrass,2,112.5,169.95,0
ft pierce_jack island_sav_2,9/29/2015,sms,jack island,seagrass,2,137.5,169.95,0
ft pierce_jack island_sav_2,9/29/2015,sms,jack island,seagrass,2,162.5,169.95,3
ft pierce_jack island_sav_2,9/29/2015,sms,jack island,seagrass,2,187.5,169.95,6
ft pierce_jack island_sav_2,9/29/2015,sms,jack island,seagrass,2,212.5,169.95,5
ft pierce_jack island_sav_2,9/29/2015,sms,jack island,seagrass,2,237.5,169.95,3
ft pierce_jack island_sav_2,9/29/2015,sms,jack island,seagrass,2,262.5,169.95,4
ft pierce_jack island_sav_2,9/29/2015,sms,jack island,seagrass,2,287.5,169.95,1
ft pierce_jack island_sav_2,9/29/2015,sms,jack island,seagrass,2,312.5,169.95,0
ft pierce_jack island_sav_2,9/29/2015,sms,jack island,seagrass,2,337.5,169.95,0
